timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
19711.4912255, -8.82894012451172, -0.4860392395779491, -2.863544642329216, 0.13455481827259064, 0.11407948285341263, 0.13226036727428436
19711.5012785, -9.114845581054688, -0.5186713989637792, -2.416425018310547, 0.06827646493911743, 0.10102200508117676, 0.1266525387763977
19711.5113305, -9.339228388667108, -0.43559407674707473, -2.284997736811638, -0.0017800474306568503, 0.07205544412136078, 0.10602938383817673
19711.5213835, -9.543554077148437, -0.36089953302405775, -2.270478077083826, -0.06688767671585083, 0.048037994652986526, 0.0671248584985733
19711.5314365, -9.56091679930687, -0.23501130064018072, -2.3787028759717943, -0.1181107610464096, 0.03425325080752373, 0.03286076337099075
19711.5414895, -9.460476252436639, -0.11615832849405706, -2.6472450256347657, -0.13383646309375763, 0.015512053854763508, 6.233621388673782e-05
19711.5515425, -9.303302510976792, -0.0293389892578125, -2.919079303890467, -0.11424274742603302, -0.028995390981435776, -0.024032291024923325
19711.561594500003, -9.105115814208984, 0.13651618637144566, -3.034938666075468, -0.06965024024248123, -0.037710852921009064, -0.03519333153963089
19711.5716475, -8.96979721069336, 0.1835182345379144, -3.087928180843592, -0.024795861914753914, -0.02184302732348442, -0.04401935264468193
19711.581700500003, -8.952881800532342, 0.05598366376943886, -2.801723346859217, -0.002784568816423416, -0.02749745175242424, -0.06733692437410355
19711.5917535, -9.00287841796875, -0.10089014293625952, -2.4825871405005455, -0.012522405944764614, -0.045442886650562286, -0.09809452295303345
19711.601806500003, -8.945996704101564, -0.14549758270382881, -2.3168817266821864, -0.04200812801718712, -0.08132578432559967, -0.11864373832941055
19711.6118595, -8.748407008051872, -0.1695972200576216, -2.2318586795032025, -0.07868365943431854, -0.13018321990966797, -0.12347277253866196
19711.621911500002, -8.588689143061638, -0.23022125244140626, -2.236498737484217, -0.12647035717964172, -0.16616013646125793, -0.11689290404319763
19711.6319645, -8.517437312006951, -0.3143461672961712, -2.2528153927624226, -0.16684408485889435, -0.1913747936487198, -0.10551653802394867
19711.642017500002, -8.541686884760857, -0.30147319313138726, -2.3583457946777346, -0.20497442781925201, -0.1913902461528778, -0.09114985167980194
19711.6520705, -8.594976654052735, -0.325273717995733, -2.399210815429688, -0.24809576570987701, -0.20273873209953308, -0.08237908035516739
19711.662123500002, -8.641380157470703, -0.31075372936204076, -2.361788342893124, -0.29648327827453613, -0.22904756665229797, -0.07162896543741226
19711.6721765, -8.624465332031251, -0.20522318126633765, -2.449805603027344, -0.3356577754020691, -0.23533275723457336, -0.04932831972837448
19711.6822285, -8.537196223139762, -0.12364275539293886, -2.533780536800623, -0.3757726848125458, -0.23847128450870514, -0.016515245661139488
19711.6922815, -8.547225952148438, -0.11795480327680707, -2.543061237484217, -0.42811331152915955, -0.2529938817024231, 0.01405277755111456
19711.7023345, -8.619375915527344, -0.027392907980829478, -2.646945355832577, -0.47169992327690125, -0.2640156149864197, 0.05120201036334038
19711.7123875, -8.706495920419693, 0.05837864675559104, -2.8807589913904668, -0.4969295263290405, -0.26757651567459106, 0.08975473791360855
19711.7224405, -8.855284754633903, 0.1296303590387106, -3.108735205382109, -0.5008933544158936, -0.24955543875694275, 0.11335993558168411
19711.732492500003, -9.166039123535157, 0.1341211394313723, -3.4003288333117965, -0.4696659743785858, -0.26091599464416504, 0.11578114330768585
19711.7425455, -9.467363687753679, 0.113613821240142, -3.5817520013451576, -0.4005894362926483, -0.3361327350139618, 0.09506520628929138
19711.752598500003, -9.645192133784295, 0.2565662982640788, -3.669020233154297, -0.28663599491119385, -0.32314959168434143, 0.07475081831216812
19711.7626515, -9.846672567129136, 0.2993775556096807, -3.761078357845545, -0.16087858378887177, -0.18516400456428528, 0.043729789555072784
19711.772704500003, -9.929600118398668, 0.27018821852747354, -3.3368605233728887, -0.07782638072967529, -0.060302115976810455, -0.003098843852058053
19711.7827575, -10.089169464111329, 0.14415024717338384, -2.724035339355469, -0.047605354338884354, 0.03909185528755188, -0.06099037081003189
19711.792809500002, -10.262808380126954, -0.06780907270498573, -2.2438336309790614, -0.05982485041022301, 0.12189329415559769, -0.12978075444698334
19711.8028625, -10.32492802977562, -0.18651201808825135, -1.9513417245447637, -0.11777950078248978, 0.2193727195262909, -0.1975046694278717
19711.812915500002, -10.242152506113053, -0.23980142192915083, -1.9835252380371096, -0.18427857756614685, 0.2854005694389343, -0.24114936590194702
19711.8229685, -9.851014124751092, -0.23560999156907203, -2.1483320809900763, -0.2487068474292755, 0.24651362001895905, -0.23777513206005096
19711.833021500002, -9.239835078120231, -0.09864477558061481, -2.3587942761182785, -0.28805190324783325, 0.17197167873382568, -0.17517954111099243
19711.8430745, -8.67087000489235, 0.08202944635413588, -2.84677994415164, -0.2791798412799835, 0.09239323437213898, -0.0612255334854126
19711.853127500002, -8.37149139404297, 0.20073256532661618, -3.224893652647734, -0.20698362588882446, 0.028127746656537056, 0.07154382765293121
19711.8631795, -8.345446726083756, 0.3076102570910007, -3.4218840090930462, -0.10251422226428986, 0.03523945063352585, 0.2028600424528122
19711.873232500002, -8.580755056142808, 0.43978557106107474, -3.3335675176978112, -0.010202518664300442, 0.0955023393034935, 0.308319091796875
19711.8832855, -9.053322932124138, 0.5453161237249151, -2.831960906982422, 0.015308167785406113, 0.13809961080551147, 0.3670971989631653
19711.893338500002, -9.622589721679688, 0.6255492506129667, -2.122586205750704, -0.03007429651916027, 0.14061051607131958, 0.36653146147727966
19711.9033915, -10.13542269408703, 0.745000713831978, -1.800006281733513, -0.11403550952672958, 0.1545659899711609, 0.33434635400772095
19711.9134445, -10.50171040892601, 0.9605524933431298, -1.7736612130701543, -0.21295201778411865, 0.15606746077537537, 0.2724328637123108
19711.9234965, -10.671757380366326, 1.1127858583442867, -1.8531462161242962, -0.30612775683403015, 0.11756668239831924, 0.19215241074562073
19711.9335495, -10.700647888183594, 1.287921679839492, -2.0793258731067183, -0.3799194395542145, 0.07510390877723694, 0.11196330189704895
19711.9436025, -10.639724578857422, 1.3046869536023589, -2.4370820617675784, -0.41010183095932007, 0.029226427897810936, 0.030972575768828392
19711.9536555, -10.48823959350586, 1.2536430450249465, -2.8604016177356244, -0.3765130639076233, -0.0022714664228260517, -0.035278547555208206
19711.9637085, -10.226434020996095, 1.235381139870733, -3.2533345095813275, -0.30451691150665283, -0.006481657736003399, -0.09134075045585632
19711.9737615, -9.975405451655389, 1.167721646251157, -3.3871557873487474, -0.22041814029216766, 0.00824795477092266, -0.1383923590183258
19711.983813500003, -9.85715136229992, 0.9566605591960252, -3.4295179876685142, -0.1316659152507782, 0.041305240243673325, -0.18537531793117523
19711.9938665, -9.804611206054688, 0.7176075900066644, -3.3690435983240605, -0.047669731080532074, 0.053308796137571335, -0.2339961677789688
19712.003919500003, -9.662256647944451, 0.5879773131944239, -3.177741851806641, -0.0007011545239947736, 0.05912274494767189, -0.2745816707611084
19712.0139725, -9.455237731933595, 0.4568500623805449, -2.8604011791944504, -0.00018263707170262933, 0.04349478334188461, -0.3019541800022125
19712.024025500003, -9.234298349618912, 0.2957847533666063, -2.550994885861874, -0.033772557973861694, -0.015443636104464531, -0.3193449079990387
19712.0340785, -9.015152893066407, 0.12873227239586413, -2.358046271055937, -0.07326899468898773, -0.08589223772287369, -0.31948867440223694
19712.044130500002, -8.760382690429688, 0.06331838824320585, -2.497705993652344, -0.0909382700920105, -0.13808806240558624, -0.3097772002220154
19712.0541835, -8.50710820555687, 0.03248232448473573, -2.620750268250704, -0.08341388404369354, -0.17898672819137573, -0.28655892610549927
19712.064236500002, -8.302783101797104, 0.05134308502078057, -2.7189457766711715, -0.05272174999117851, -0.15654027462005615, -0.2548891305923462
19712.0742895, -8.246201350092889, -0.078137567024678, -2.707419306635857, -0.0030066787730902433, -0.1333363950252533, -0.21379907429218292
19712.084342500002, -8.184229635000229, -0.27527764873579147, -2.549497852474451, 0.05885668843984604, -0.07887021452188492, -0.15370404720306396
19712.0943955, -8.049509786367416, -0.31719034435227517, -2.500250555723906, 0.10163464397192001, 0.06673938035964966, -0.07853147387504578
19712.104448500002, -8.073609085679054, -0.32227992530912164, -2.3746614266932013, 0.10712581127882004, 0.2262483537197113, -0.008304452523589134
19712.1145005, -8.268055903315545, -0.3936812623590231, -2.0978871282935145, 0.07156101614236832, 0.292489618062973, 0.030529288575053215
19712.1245535, -8.541237818598749, -0.4019141602702439, -1.958676618039608, 0.023353541269898415, 0.2790678143501282, 0.05552811920642853
19712.1346065, -8.672664515376091, -0.3631449460610747, -2.0812719726562503, -0.020442528650164604, 0.2692777216434479, 0.08562406897544861
19712.1446595, -8.645871988534928, -0.334704089127481, -2.361638800352812, -0.04536651819944382, 0.25359463691711426, 0.127621591091156
19712.1547125, -8.628057861328125, -0.32347724321298305, -2.5563836798071864, -0.03706948831677437, 0.20795543491840363, 0.18096370995044708
19712.1647655, -8.574768092036248, -0.1125659819226712, -2.676284198909998, -0.013162823393940926, 0.1664319634437561, 0.26096081733703613
19712.174817500003, -8.589437586665154, 0.13217502160929145, -2.5414143691957, -0.019433677196502686, 0.13672825694084167, 0.34002459049224854
19712.18487, -8.754993896484375, 0.20701938652899118, -2.170934931635857, -0.05281161144375801, 0.058372464030981064, 0.4085991382598877
19712.194923000003, -9.107660522460938, 0.3430865775444545, -1.8362310983240606, -0.10971193015575409, 0.019442934542894363, 0.4488113224506378
19712.204976, -9.703572489023209, 0.3251239127875306, -1.8597329583764077, -0.16521354019641876, 0.03237790986895561, 0.43910783529281616
19712.215029000003, -10.363100992441177, 0.22767656703013928, -2.01750472381711, -0.19052039086818695, 0.04273371025919914, 0.37423622608184814
19712.225082, -10.900932565927507, 0.1850150943361223, -2.299368292540312, -0.19882333278656006, 0.07453904300928116, 0.24690304696559906
19712.235135000003, -11.28368604004383, 0.1933978088758886, -2.708467712402344, -0.18260805308818817, 0.0913390964269638, 0.09638926386833191
19712.245187, -11.279194793701173, 0.14025817598216236, -3.0656250000000003, -0.1316221058368683, 0.06511655449867249, -0.04344560205936432
19712.255240000002, -10.939850463867188, 0.09879456480033696, -3.3495840646326545, -0.051786161959171295, 0.0578090064227581, -0.14934009313583374
19712.265293, -10.381212158203125, 0.06825815713964403, -3.5307080014050007, 0.026698525995016098, 0.05619699880480766, -0.20187947154045105
19712.275346000002, -9.770930659174919, 0.056133370762690905, -3.41829133361578, 0.09481925517320633, 0.040088336914777756, -0.20957094430923462
19712.285399, -9.310038503408432, -0.02170491475146264, -3.151995245665312, 0.1463594138622284, 0.0031084809452295303, -0.17875976860523224
19712.295452000002, -9.040749079585076, -0.08053265507798642, -2.858156433105469, 0.18161426484584808, -0.03243901580572128, -0.12960413098335266
19712.305505, -8.896151529550552, -0.14639551403000953, -2.586920617371798, 0.2152172327041626, -0.052609801292419434, -0.06629973649978638
19712.315557, -8.822353236079216, -0.2191442048829049, -2.378104413449764, 0.2223764955997467, -0.012363143265247345, -0.0072537497617304325
19712.32561, -9.004375889897346, -0.42840926026459786, -2.1092637634277347, 0.21810372173786163, 0.03550717979669571, 0.03305212780833244
19712.335663, -9.249415156245233, -0.5589376237196848, -1.7669253668189049, 0.1711052805185318, 0.0764465257525444, 0.05381891131401062
19712.345716, -9.497749328613281, -0.6078857942763717, -1.4362629827857019, 0.0862569734454155, 0.09247396141290665, 0.05054721608757973
19712.355769, -9.670939178466798, -0.5230123969889247, -1.366358204036951, 0.0118734585121274, 0.08811797201633453, 0.04649430513381958
19712.365822, -9.683512446284295, -0.35431311054155235, -1.601669019162655, -0.038315143436193466, 0.058571264147758484, 0.05652643367648125
19712.375875, -9.580227228999139, -0.14549747763667256, -1.8949093692004682, -0.06416846066713333, 0.02636614255607128, 0.07749975472688675
19712.385927000003, -9.436225510239602, 0.0806821610732004, -2.246827551573515, -0.04954317584633827, -0.011033426970243454, 0.11215759813785553
19712.39598, -9.384284693598747, 0.19758896971587092, -2.5430615298449992, -0.002853965852409601, -0.027891501784324646, 0.14578108489513397
19712.406033000003, -9.445657069087028, 0.21929394842125477, -2.7372075082361698, 0.05557232350111008, -0.04202143847942352, 0.16958947479724884
19712.416086, -9.596843846440315, 0.20597167968750002, -2.716999969482422, 0.11428546160459518, -0.05089576914906502, 0.17343728244304657
19712.426139000003, -9.77826716065407, 0.25866207282990217, -2.5557852172851563, 0.14991508424282074, -0.0644850805401802, 0.15238340198993683
19712.436192, -9.967771326899529, 0.33081192657351494, -2.1511761666834355, 0.14497731626033783, -0.09129311144351959, 0.107134610414505
19712.446245000003, -10.183472773432731, 0.33994292026385664, -1.7791999880969525, 0.12758207321166992, -0.11337551474571228, 0.0403774194419384
19712.456297, -10.363248926997185, 0.3098555239476264, -1.5537684823572637, 0.09737856686115265, -0.0893595963716507, -0.04335057735443115
19712.466350000002, -10.485993677973747, 0.058827731190249324, -1.4148577880859377, 0.06706007570028305, -0.0565774142742157, -0.1284385770559311
19712.476403, -10.4087548828125, -0.22258730127476156, -1.3109735235571862, 0.03846071660518646, -0.029888341203331947, -0.20158754289150238
19712.486456000002, -10.223439661860466, -0.3814069791231305, -1.3105243112146856, 0.01290795300155878, -0.003760333638638258, -0.25259479880332947
19712.496509, -9.87466435790062, -0.41927820262033494, -1.3886616772413254, -0.006625327281653881, 0.013792089186608791, -0.26820364594459534
19712.506562000002, -9.494006525874138, -0.406853947439231, -1.5024255435168743, -0.012965514324605465, 0.017573244869709015, -0.2553861141204834
19712.516615, -9.20406005859375, -0.43424694564077077, -1.630559380799532, -0.009014634415507317, 0.03355437517166138, -0.22088293731212616
19712.526668000002, -9.096882934570313, -0.5707631582790055, -1.7687217776477338, 0.004042578861117363, 0.05022229999303818, -0.17703877389431
19712.53672, -9.118438110351564, -0.7132668181043118, -1.7437240536510945, 0.006348989438265562, 0.052569158375263214, -0.13697314262390137
19712.546773000002, -9.233099670410157, -0.7882606844510883, -1.7574952697753907, 0.015561395324766636, 0.0544125959277153, -0.10346098989248276
19712.556826, -9.386828817129135, -0.8286769039928914, -1.7998567391932012, 0.01600511558353901, 0.07333853840827942, -0.08549953252077103
19712.566879, -9.58771108031273, -0.8970844483561814, -1.7911749395728112, 0.017132164910435677, 0.07402750104665756, -0.07374326884746552
19712.576932, -9.66315478026867, -0.940045166015625, -1.814376837462187, 0.012834255583584309, 0.07763374596834183, -0.06890732795000076
19712.586985, -9.722880579829216, -0.8975336424261332, -1.782642682492733, 0.0041062780655920506, 0.05491724610328674, -0.06738027185201645
19712.597038, -9.71629427611828, -0.7692504727374763, -1.7787509219348432, -0.012462613172829151, 0.03776857256889343, -0.06246049702167511
19712.60709, -9.778416849374771, -0.6625222138781101, -1.795666039735079, -0.0204856526106596, 0.01891046017408371, -0.05969933047890663
19712.617143, -9.778565368652345, -0.6322852841578425, -1.804796759337187, -0.02995578944683075, 0.0014559365808963776, -0.05774959549307823
19712.627196, -9.771680856943131, -0.6813832302298397, -1.789828179627657, -0.03375265747308731, -0.0034437477588653564, -0.05435752868652344
19712.637249, -9.714348907470704, -0.6218068361654878, -1.8706596502661705, -0.04330701380968094, 0.03757665678858757, -0.05360918119549751
19712.647302, -9.851614049077034, -0.6432124328613281, -1.8738032595813274, -0.05687688663601875, 0.05711227282881737, -0.06925524771213531
19712.657355000003, -9.920769653320313, -0.6481523525062949, -1.8206634713709355, -0.08334825932979584, 0.05718259885907173, -0.09061189740896225
19712.667408, -9.93409078001976, -0.5852828065864742, -1.8730546697974206, -0.11444120109081268, 0.05849101021885872, -0.11707093566656113
19712.677461000003, -10.00639277100563, -0.6159692684188486, -2.031425482481718, -0.13088011741638184, 0.06181982159614563, -0.14008478820323944
19712.687514, -9.925710550546647, -0.6315367674641311, -2.1487814395129683, -0.1388368457555771, 0.0701477900147438, -0.15890374779701233
19712.697566000003, -9.7956298828125, -0.6502477296441794, -2.312391357421875, -0.1243487223982811, 0.0862705335021019, -0.1659308671951294
19712.707619, -9.634416300058366, -0.6777906552515924, -2.4833357302844528, -0.09215722978115082, 0.08326009660959244, -0.16016645729541779
19712.717672000002, -9.434131622314453, -0.7107221738062799, -2.5776396243274213, -0.0475950613617897, 0.07219655066728592, -0.14189709722995758
19712.727725, -9.276060333251953, -0.6798862607963384, -2.5613235537707806, -0.00034046266227960587, 0.0644741877913475, -0.11095675826072693
19712.737778000002, -9.183702392578125, -0.622405645865947, -2.3382873599231244, 0.0208305511623621, 0.0756976306438446, -0.08132936805486679
19712.747831, -9.23833702147007, -0.5963599180988968, -1.98367463439703, 0.012029868550598621, 0.07591787725687027, -0.05467724800109863
19712.757884000002, -9.432185084223748, -0.5798942136391998, -1.6031660525500775, -0.02944416180253029, 0.08094615489244461, -0.055561233311891556
19712.767937, -9.749525172114373, -0.5834866333007813, -1.4111149853467941, -0.08739454299211502, 0.08853457123041153, -0.0775219276547432
19712.777989000002, -9.9807942456007, -0.6432125242240727, -1.3163623175024988, -0.14680971205234528, 0.07823998481035233, -0.10930556803941727
19712.788042, -10.034982147216798, -0.7134165890514851, -1.415606085509062, -0.20166176557540894, 0.06281895190477371, -0.1376437246799469
19712.798095000002, -9.821076965332031, -0.6514452028647065, -1.6378939819335938, -0.21861928701400757, 0.032225772738456726, -0.14318692684173584
19712.808148, -9.446855163574218, -0.4996608766168356, -1.962718359678984, -0.215488463640213, 0.004413314163684845, -0.11160263419151306
19712.818201000002, -9.057815347909928, -0.32692020256072285, -2.1785697872936725, -0.190667524933815, -0.03361436724662781, -0.05243000388145447
19712.828254, -8.883577677011491, -0.18606300674378873, -2.2844000051915647, -0.15575002133846283, -0.04867134988307953, 0.005588557571172714
19712.838307, -9.078022155761719, -0.11301491104066372, -2.3176300241053105, -0.12424623221158981, -0.043994393199682236, 0.03894651308655739
19712.84836, -9.599387969970703, -0.17977619010955095, -2.200274359434843, -0.09892542660236359, -0.041654542088508606, 0.02590048685669899
19712.858413, -10.108329620361328, -0.389190673828125, -2.0460949771106245, -0.08880637586116791, -0.054184384644031525, -0.01971876062452793
19712.868465, -10.262808380126954, -0.41508696869015693, -1.9450552368164062, -0.089105986058712, -0.07023099809885025, -0.06871718913316727
19712.878518, -10.294542388916016, -0.36149837013334035, -1.988614362180233, -0.09020835161209106, -0.05112933740019798, -0.12004893273115158
19712.888571, -10.316846008300782, -0.3544627809897065, -1.9564312872290612, -0.0880754217505455, -0.048439811915159225, -0.16826920211315155
19712.898624, -10.11536440551281, -0.24159774139523507, -1.8079402224719525, -0.10349830985069275, -0.0580323152244091, -0.19563977420330048
19712.908677, -9.826465174555779, -0.14624595321714878, -1.7089959780871868, -0.12063442170619965, -0.06755897402763367, -0.19235236942768097
19712.91873, -9.588909759521485, -0.11002139244228602, -1.7206716983020307, -0.12840618193149567, -0.0812297984957695, -0.1724117249250412
19712.928783, -9.360035705566407, -0.09939345672726632, -1.7729132080078125, -0.1231650859117508, -0.07956026494503021, -0.14007055759429932
19712.938836, -9.375603332519532, -0.21001345787197354, -1.9116742135584355, -0.09362884610891342, -0.08322346955537796, -0.11493386328220367
19712.948889000003, -9.377998352050781, -0.25956024169921876, -1.9538868713378907, -0.051289115101099014, -0.08102396130561829, -0.09668134897947311
19712.958942, -9.393116912841798, -0.25417152084410194, -1.9374208196997644, -0.004933662712574005, -0.052147895097732544, -0.09062443673610687
19712.968994000003, -9.441465200185776, -0.21210880760103465, -1.8604805248975755, 0.03497034311294556, -0.013650039210915565, -0.09295843541622162
19712.979047, -9.421707458496094, -0.18396762046962978, -1.703008429259062, 0.0655149519443512, -0.007755096536129713, -0.0928049385547638
19712.989100000003, -9.378597106933594, -0.17199244972318412, -1.4621588391065599, 0.09055399149656296, -0.002158996183425188, -0.08410332351922989
19712.999153, -9.349556910395624, -0.18531459968537092, -1.4194976998865605, 0.12482227385044098, 0.04141809791326523, -0.07372693717479706
19713.009206000002, -9.407037379145622, -0.21165981452912094, -1.3196554693579674, 0.1542920172214508, 0.09684327244758606, -0.07428273558616638
19713.019259, -9.52065170288086, -0.22692813713103535, -1.1304492187500002, 0.17451491951942444, 0.1519792377948761, -0.08104501664638519
