timestamp, frame, x, y, z, qx, qy, qz, qw
19723.527176083, 000764, 2.5320373, 0.071034625, -11.11323, 0.76213753, -0.08253467, 0.63479555, 0.09679315
19723.543844, 000765, 2.5427458, 0.07012451, -11.119169, 0.762994, -0.082338214, 0.6338105, 0.096667856
19723.560511958, 000766, 2.5541496, 0.06913931, -11.1256, 0.76366806, -0.08210724, 0.6330598, 0.096461184
19723.57717975, 000767, 2.5657318, 0.06808928, -11.132373, 0.7643166, -0.08175205, 0.6323393, 0.0963515
19723.593847541, 000768, 2.5740817, 0.066688046, -11.138688, 0.7648986, -0.08082497, 0.6317896, 0.09612112
19723.610515458, 000769, 2.5824194, 0.065366454, -11.145301, 0.7654701, -0.07956349, 0.6313678, 0.09539281
19723.627183416, 000770, 2.5929825, 0.06443019, -11.152703, 0.7661472, -0.07853107, 0.6308567, 0.09418668
19723.643851125, 000771, 2.604344, 0.0637226, -11.160527, 0.76676446, -0.078119956, 0.6303214, 0.093082845
19723.660519, 000772, 2.6160445, 0.06318187, -11.168652, 0.76719093, -0.07775519, 0.6300471, 0.091721885
19723.677186958, 000773, 2.6279678, 0.062800586, -11.177021, 0.7673029, -0.077626206, 0.63013804, 0.09025731
19723.693854708, 000774, 2.6338444, 0.0620885, -11.184059, 0.7670738, -0.07762641, 0.63065237, 0.08859663
19723.710522625, 000775, 2.6398237, 0.061530318, -11.191366, 0.76673687, -0.07794556, 0.63124007, 0.087034576
19723.727190416, 000776, 2.6499457, 0.06142044, -11.199958, 0.7663675, -0.07826801, 0.63184553, 0.085592605
19723.743858375, 000777, 2.6613946, 0.06152992, -11.209139, 0.76595086, -0.078058824, 0.6325936, 0.08397244
19723.760526208, 000778, 2.6733391, 0.061770946, -11.218654, 0.7653663, -0.077523865, 0.6335244, 0.08277152
19723.777194083, 000779, 2.685581, 0.0621447, -11.228413, 0.76433015, -0.07695253, 0.6349147, 0.08222569
19723.793861916, 000780, 2.697971, 0.06272191, -11.238319, 0.76301056, -0.07632989, 0.63659763, 0.08204945
19723.810529708, 000781, 2.702822, 0.062328286, -11.245289, 0.761969, -0.07567595, 0.63796926, 0.08167964
19723.827197541, 000782, 2.7128673, 0.063082114, -11.254295, 0.76119804, -0.076177984, 0.63877904, 0.08207095
19723.843865583, 000783, 2.7247212, 0.06437, -11.263917, 0.76030785, -0.078095384, 0.63943833, 0.08337631
19723.860533291, 000784, 2.7372065, 0.06596493, -11.273601, 0.75920033, -0.08063607, 0.64027953, 0.08458576
19723.877201291, 000785, 2.7498512, 0.06776442, -11.283169, 0.7581641, -0.083066374, 0.6411244, 0.08512668
19723.893869, 000786, 2.7595043, 0.06950943, -11.292303, 0.7572975, -0.085334405, 0.64186937, 0.08498312
19723.910537, 000787, 2.7692225, 0.07139015, -11.301392, 0.75655425, -0.087412015, 0.6425439, 0.084391855
19723.92720475, 000788, 2.7808855, 0.073443614, -11.31063, 0.7557289, -0.08901077, 0.64340377, 0.08356049
19723.943872666, 000789, 2.793183, 0.07549726, -11.319815, 0.7547376, -0.09006593, 0.64456683, 0.08241828
19723.960540541, 000790, 2.805674, 0.07746964, -11.328815, 0.75378793, -0.09098562, 0.6457103, 0.081139244
19723.977208333, 000791, 2.8182335, 0.07930567, -11.337572, 0.75320685, -0.09240674, 0.6463097, 0.0801507
19723.993876208, 000792, 2.830271, 0.080961734, -11.348094, 0.75288296, -0.09444518, 0.6464353, 0.07980381
19724.010544125, 000793, 2.8424852, 0.08230938, -11.358404, 0.7523844, -0.09686605, 0.6465843, 0.0803946
19724.027211875, 000794, 2.8552742, 0.08324268, -11.367357, 0.7513225, -0.098548844, 0.64743924, 0.08139462
19724.043879833, 000795, 2.868304, 0.08376131, -11.375774, 0.7497128, -0.099000484, 0.6490721, 0.08267296
19724.060547625, 000796, 2.8814077, 0.08395892, -11.383895, 0.74801904, -0.098410785, 0.6509338, 0.08407125
19724.077215458, 000797, 2.8945088, 0.08395196, -11.391783, 0.7467266, -0.09733001, 0.65239525, 0.08547959
19724.093883333, 000798, 2.907651, 0.08379377, -11.399396, 0.7457606, -0.09629836, 0.65345615, 0.08696392
19724.11055125, 000799, 2.9242122, 0.08367309, -11.408847, 0.74476093, -0.09541647, 0.6545388, 0.08834965
19724.127219083, 000800, 2.9386115, 0.083500855, -11.416622, 0.7437545, -0.0950471, 0.65562785, 0.08914775
19724.143886958, 000801, 2.9523413, 0.08332198, -11.423741, 0.74303156, -0.09516761, 0.65637773, 0.08952938
19724.16055475, 000802, 2.965885, 0.08309942, -11.430584, 0.74277556, -0.09552426, 0.6566041, 0.08961401
19724.177222666, 000803, 2.9794893, 0.08273504, -11.437325, 0.7428077, -0.095885105, 0.6564925, 0.08977953
19724.1938905, 000804, 2.9933243, 0.082157105, -11.44404, 0.7427168, -0.09598859, 0.65651643, 0.09024449
19724.210558333, 000805, 3.0115516, 0.08141749, -11.453384, 0.74227566, -0.095533356, 0.65700954, 0.0907667
19724.227226166, 000806, 3.0272071, 0.080582485, -11.460888, 0.7417963, -0.09485, 0.6576631, 0.090668626
19724.243894166, 000807, 3.0420473, 0.07972113, -11.467727, 0.74182975, -0.094300486, 0.6577678, 0.09020815
19724.260561833, 000808, 3.0565763, 0.078836635, -11.474297, 0.7427464, -0.09362779, 0.65694183, 0.089380756
19724.277229708, 000809, 3.0710435, 0.07787229, -11.480724, 0.74430656, -0.09253755, 0.65546703, 0.088359915
19724.293897541, 000810, 3.0856972, 0.07681925, -11.487076, 0.74591243, -0.0910365, 0.6539991, 0.08724773
19724.310565458, 000811, 3.1015995, 0.07645816, -11.492055, 0.74719566, -0.08929051, 0.6529625, 0.08582353
19724.327233375, 000812, 3.1171749, 0.07568298, -11.497917, 0.7481209, -0.087502584, 0.65237373, 0.08406414
19724.343901125, 000813, 3.132792, 0.074836925, -11.503999, 0.7490688, -0.08582266, 0.651767, 0.08203742
19724.360569041, 000814, 3.1485448, 0.07404659, -11.510062, 0.75030863, -0.084543556, 0.6507764, 0.07987094
19724.377236916, 000815, 3.164474, 0.07337744, -11.516024, 0.75193846, -0.0839903, 0.64922625, 0.077713065
19724.393904708, 000816, 3.1806667, 0.07284475, -11.521883, 0.7536651, -0.08412247, 0.64745444, 0.075597495
19724.410572666, 000817, 3.1983192, 0.07280202, -11.528462, 0.75508463, -0.08480232, 0.64591956, 0.07378084
19724.427240375, 000818, 3.2154686, 0.07255977, -11.534447, 0.7563932, -0.085419334, 0.64449227, 0.072127864
19724.443908375, 000819, 3.2325246, 0.072303355, -11.540201, 0.75794536, -0.08572645, 0.64277893, 0.07074563
19724.460576166, 000820, 3.2496908, 0.07210398, -11.545854, 0.7598275, -0.08591753, 0.640598, 0.070102796
19724.477244083, 000821, 3.2672014, 0.072008975, -11.5514965, 0.7614993, -0.08586245, 0.6386074, 0.07019254
19724.493911916, 000822, 3.2848132, 0.072436474, -11.556654, 0.76247436, -0.085678704, 0.63734293, 0.07131607
19724.510579833, 000823, 3.3031805, 0.07306636, -11.561913, 0.7618861, -0.08624386, 0.6376667, 0.07397703
19724.527247625, 000824, 3.3222659, 0.07389069, -11.567392, 0.7595958, -0.08722539, 0.6399817, 0.07634928
19724.543915375, 000825, 3.3413284, 0.075063005, -11.572713, 0.7568424, -0.08816456, 0.6429647, 0.07754299
19724.560583333, 000826, 3.3598392, 0.076415375, -11.577844, 0.75493515, -0.08811763, 0.64515656, 0.07798098
19724.577251125, 000827, 3.3776016, 0.07765026, -11.582833, 0.75446194, -0.085905105, 0.6459846, 0.07817497
19724.593919083, 000828, 3.3947792, 0.07863404, -11.587704, 0.7552903, -0.08225961, 0.6453978, 0.07893931
19724.610586791, 000829, 3.4106722, 0.07985455, -11.590905, 0.75678355, -0.07881996, 0.64394015, 0.08004453
19724.627254708, 000830, 3.4273126, 0.08098264, -11.595189, 0.7580285, -0.076864034, 0.6425356, 0.08144052
19724.643922625, 000831, 3.4443643, 0.082172364, -11.599853, 0.7583593, -0.075965345, 0.6420531, 0.08299446
19724.660590416, 000832, 3.4616456, 0.083399355, -11.604613, 0.7574555, -0.07533317, 0.6429978, 0.08449719
19724.677258333, 000833, 3.4789407, 0.08464611, -11.609298, 0.7557726, -0.07487696, 0.6448564, 0.085798636
19724.693926125, 000834, 3.4960444, 0.08590724, -11.613793, 0.7541916, -0.07515196, 0.6465274, 0.08688821
19724.710594041, 000835, 3.512811, 0.087913804, -11.618074, 0.7531222, -0.07664026, 0.6474716, 0.08782782
19724.727261791, 000836, 3.5293803, 0.089294575, -11.622163, 0.7526655, -0.07887386, 0.64763033, 0.08859075
19724.74392975, 000837, 3.545817, 0.09031684, -11.626212, 0.75241363, -0.08120296, 0.6475588, 0.08914778
19724.7605975, 000838, 3.5621727, 0.091031104, -11.630308, 0.7520338, -0.08283818, 0.6477663, 0.08934069
19724.777265375, 000839, 3.5785096, 0.09141804, -11.634493, 0.7513569, -0.083624355, 0.64844006, 0.08941567
19724.793933208, 000840, 3.595289, 0.09152749, -11.638933, 0.7504512, -0.083657525, 0.64948094, 0.089435525
19724.810601041, 000841, 3.6119952, 0.091349445, -11.643491, 0.74943423, -0.08337847, 0.6506638, 0.089626275
19724.827268958, 000842, 3.6284537, 0.09091476, -11.648067, 0.7483037, -0.08295402, 0.651996, 0.08978478
19724.843936875, 000843, 3.6447976, 0.09031485, -11.652673, 0.74718344, -0.082387775, 0.6533755, 0.08960741
19724.860604708, 000844, 3.6610603, 0.08958662, -11.657298, 0.74617916, -0.08166173, 0.6546866, 0.08906939
19724.877272583, 000845, 3.677289, 0.08875498, -11.661953, 0.7453429, -0.08094888, 0.65583575, 0.08826442
19724.893940291, 000846, 3.695395, 0.088317014, -11.667245, 0.74463594, -0.08064799, 0.65680355, 0.0873053
19724.910608333, 000847, 3.7133052, 0.087819695, -11.67258, 0.7440398, -0.08078464, 0.65761006, 0.08618333
19724.927276083, 000848, 3.7303104, 0.08706558, -11.677789, 0.7436045, -0.08146479, 0.65812176, 0.08539005
19724.943943958, 000849, 3.7471318, 0.08621064, -11.683105, 0.74324, -0.08233311, 0.6584905, 0.08488665
19724.960611875, 000850, 3.763989, 0.085346766, -11.688583, 0.74279016, -0.08304312, 0.65899104, 0.08424598
19724.977279666, 000851, 3.7809193, 0.08452023, -11.694256, 0.74220353, -0.083290264, 0.6597438, 0.08327493
19724.9939475, 000852, 3.797883, 0.083746605, -11.700159, 0.74171126, -0.08313746, 0.6604517, 0.08219462
19725.010615416, 000853, 3.8161633, 0.08226189, -11.707494, 0.74152833, -0.082762785, 0.66084206, 0.08107822
19725.027283208, 000854, 3.8335547, 0.081409454, -11.714268, 0.7417031, -0.08252301, 0.66077846, 0.08023905
19725.043951125, 000855, 3.850735, 0.0808622, -11.721033, 0.741992, -0.082423255, 0.66055596, 0.079498075
19725.060618916, 000856, 3.867938, 0.08051274, -11.727942, 0.74200195, -0.082264274, 0.6606538, 0.0787542
19725.077286708, 000857, 3.885157, 0.080340154, -11.73498, 0.7417531, -0.081680946, 0.6611046, 0.07791728
19725.093954541, 000858, 3.9044776, 0.07972269, -11.742843, 0.74151194, -0.08030654, 0.6616935, 0.07663168
19725.1106225, 000859, 3.9233963, 0.07951954, -11.750611, 0.74125755, -0.07838947, 0.6623876, 0.075065956
19725.127290375, 000860, 3.941206, 0.080022044, -11.757961, 0.7406024, -0.07656142, 0.6635135, 0.07345913
19725.143958166, 000861, 3.9586406, 0.08098572, -11.765029, 0.7397108, -0.07469649, 0.6649641, 0.07121131
19725.160626041, 000862, 3.975876, 0.082331605, -11.7718315, 0.7389558, -0.072892115, 0.6663299, 0.068084285
19725.177293916, 000863, 3.9930599, 0.08400924, -11.778474, 0.73869216, -0.07179006, 0.66707665, 0.06472027
19725.193961708, 000864, 4.0104537, 0.085997425, -11.785169, 0.73869437, -0.072550826, 0.66722876, 0.06223091
19725.210629541, 000865, 4.0294538, 0.08704683, -11.792568, 0.73819774, -0.07507001, 0.66764855, 0.060613874
19725.227297458, 000866, 4.047768, 0.088952675, -11.79972, 0.7369477, -0.077915914, 0.66882545, 0.059241794
19725.243965416, 000867, 4.065746, 0.09105713, -11.806824, 0.7353555, -0.080373816, 0.67038935, 0.05805441
19725.260633166, 000868, 4.0833473, 0.09306448, -11.813886, 0.73412746, -0.08202486, 0.6716026, 0.057259396
19725.277300916, 000869, 4.1005635, 0.09485807, -11.82088, 0.73377824, -0.08299735, 0.6718805, 0.057073854
19725.293968833, 000870, 4.1176004, 0.096428804, -11.827784, 0.7341409, -0.08435492, 0.67121685, 0.058217596
19725.310636708, 000871, 4.136921, 0.09656201, -11.834571, 0.73460335, -0.08644851, 0.67025775, 0.06032467
19725.327304625, 000872, 4.1549416, 0.09737413, -11.841203, 0.7345652, -0.08878772, 0.66977483, 0.06270821
19725.343972375, 000873, 4.172687, 0.098159485, -11.847643, 0.73383313, -0.090509474, 0.67010456, 0.06524355
19725.36064025, 000874, 4.190388, 0.098721854, -11.853859, 0.73268664, -0.09121842, 0.67102545, 0.06763347
19725.377308083, 000875, 4.2080283, 0.09908178, -11.859806, 0.7316502, -0.09124048, 0.67195225, 0.06959298
19725.393976, 000876, 4.2273364, 0.09898232, -11.866248, 0.7310617, -0.09117705, 0.67245185, 0.0710215
19725.410643875, 000877, 4.246311, 0.09881025, -11.872224, 0.7308604, -0.09136267, 0.6725561, 0.071862146
19725.427311666, 000878, 4.264561, 0.098661855, -11.877534, 0.7306098, -0.09189092, 0.67273176, 0.07209262
19725.443979541, 000879, 4.2828364, 0.098405205, -11.882524, 0.7298384, -0.092765994, 0.6734791, 0.071806826
19725.460647333, 000880, 4.3013244, 0.09797651, -11.887339, 0.72857535, -0.09390606, 0.67476016, 0.07112146
19725.47731525, 000881, 4.3199787, 0.09731812, -11.892015, 0.72713673, -0.0951804, 0.6762237, 0.070243955
19725.493983, 000882, 4.338679, 0.096403405, -11.896564, 0.7260234, -0.09635425, 0.6773659, 0.06914678
19725.510650916, 000883, 4.358921, 0.0952212, -11.901826, 0.7254962, -0.09758476, 0.67786646, 0.06804013
19725.52731875, 000884, 4.3782177, 0.093812816, -11.906495, 0.7254221, -0.09872585, 0.6778729, 0.06711389
19725.543986666, 000885, 4.3973393, 0.09218769, -11.910991, 0.72545373, -0.09959079, 0.6777972, 0.06625156
19725.560654458, 000886, 4.4165387, 0.09034633, -11.915452, 0.7253521, -0.09986228, 0.6779495, 0.065393575
19725.577322333, 000887, 4.435875, 0.088328995, -11.919892, 0.72501683, -0.099566184, 0.678435, 0.06452023
19725.59399025, 000888, 4.455849, 0.086518325, -11.924903, 0.7246061, -0.0991102, 0.6790283, 0.063589916
19725.610658083, 000889, 4.475716, 0.08470292, -11.929721, 0.72445935, -0.09892718, 0.679307, 0.062562704
19725.627325875, 000890, 4.495205, 0.0828888, -11.934161, 0.7248725, -0.099343665, 0.67890286, 0.061494865
19725.64399375, 000891, 4.5144124, 0.081199296, -11.938423, 0.7259981, -0.100181304, 0.67768085, 0.060324486
19725.660661541, 000892, 4.5333753, 0.07959677, -11.942566, 0.7277101, -0.10083783, 0.6758343, 0.05930899
19725.677329458, 000893, 4.5521894, 0.07809923, -11.946649, 0.72970045, -0.10113947, 0.6736952, 0.058675505
19725.69399725, 000894, 4.570928, 0.076801956, -11.950711, 0.7316625, -0.10102502, 0.6716063, 0.058384396
19725.710665166, 000895, 4.5898194, 0.0763374, -11.954551, 0.73366344, -0.09983396, 0.6696652, 0.05761557
19725.727333, 000896, 4.6084228, 0.07581312, -11.9584875, 0.7357374, -0.09740139, 0.6678306, 0.05661819
19725.744000708, 000897, 4.6269183, 0.07547716, -11.9624405, 0.7380069, -0.094594605, 0.66578454, 0.055934224
19725.760668666, 000898, 4.645473, 0.075526565, -11.966454, 0.74065226, -0.0928277, 0.66308177, 0.056034625
19725.7773365, 000899, 4.6642847, 0.076054946, -11.970617, 0.74300474, -0.09308935, 0.6602857, 0.05745435
19725.794004333, 000900, 4.68388, 0.07685457, -11.974953, 0.74431664, -0.09396969, 0.65852857, 0.05918224
19725.810672291, 000901, 4.703305, 0.07804851, -11.979207, 0.74469507, -0.093979485, 0.6579977, 0.060299173
19725.827340041, 000902, 4.7220874, 0.07965619, -11.983259, 0.74522597, -0.092223644, 0.6576968, 0.059732392
19725.844007875, 000903, 4.740429, 0.08153901, -11.987169, 0.7466511, -0.09005413, 0.65646863, 0.058745768
19725.860675708, 000904, 4.7586985, 0.08359769, -11.991103, 0.74841547, -0.08874616, 0.65464973, 0.058584075
19725.877343583, 000905, 4.7771697, 0.085838005, -11.995155, 0.7496993, -0.08880855, 0.6530979, 0.059387904
19725.894011458, 000906, 4.7958746, 0.08829239, -11.999337, 0.75022584, -0.0900853, 0.6522044, 0.060623247
19725.910679291, 000907, 4.8157463, 0.09103468, -12.003288, 0.75012255, -0.09199932, 0.6519351, 0.061909873
19725.927347166, 000908, 4.834791, 0.093649514, -12.007444, 0.7498309, -0.09410824, 0.65182734, 0.06339026
19725.944015041, 000909, 4.853304, 0.0960936, -12.011633, 0.749994, -0.09606009, 0.6512028, 0.0649342
19725.960682833, 000910, 4.87138, 0.0983272, -12.015801, 0.75106037, -0.09790425, 0.64955825, 0.06631085
19725.977350708, 000911, 4.889184, 0.10028096, -12.020008, 0.7528951, -0.099758655, 0.6470191, 0.06755279
19725.994018541, 000912, 4.9089713, 0.10199745, -12.024389, 0.7549464, -0.101377636, 0.64424396, 0.06876112
19726.010686333, 000913, 4.9282975, 0.10316373, -12.028958, 0.75668424, -0.10212968, 0.6419795, 0.06971821
19726.027354291, 000914, 4.94679, 0.103606105, -12.033678, 0.75775903, -0.10150962, 0.6407219, 0.070515156
19726.044022125, 000915, 4.965184, 0.10330909, -12.038504, 0.758097, -0.09978974, 0.640472, 0.071599014
19726.060689958, 000916, 4.9837112, 0.10239705, -12.043375, 0.7578585, -0.09759297, 0.6409607, 0.07276897
19726.07735775, 000917, 5.0024085, 0.10108201, -12.04826, 0.75731784, -0.095722, 0.6417682, 0.07375922
19726.094025666, 000918, 5.021195, 0.09953068, -12.053086, 0.75684327, -0.09470442, 0.6423953, 0.074481435
19726.110693458, 000919, 5.0400457, 0.09770146, -12.058055, 0.75665736, -0.09394254, 0.64272314, 0.07450783
19726.127361375, 000920, 5.058722, 0.0957167, -12.062764, 0.75693506, -0.09293719, 0.6426132, 0.07389404
19726.144029166, 000921, 5.0773935, 0.09356005, -12.067431, 0.75742465, -0.09147141, 0.64234537, 0.07302846
19726.160697041, 000922, 5.09629, 0.09128436, -12.072209, 0.75762886, -0.089659914, 0.6424529, 0.07220666
19726.177364916, 000923, 5.115459, 0.08865749, -12.077785, 0.7571477, -0.087723926, 0.6433577, 0.07157197
19726.19403275, 000924, 5.135082, 0.086268805, -12.083042, 0.7559539, -0.0857595, 0.6451057, 0.07083442
19726.210700583, 000925, 5.154977, 0.08407263, -12.08821, 0.75433785, -0.08364527, 0.64739156, 0.06972752
19726.227368375, 000926, 5.1750107, 0.08209858, -12.093351, 0.7527059, -0.081673466, 0.6496675, 0.06852331
19726.244036333, 000927, 5.195123, 0.08037973, -12.098491, 0.75124997, -0.080369785, 0.65160406, 0.067648694
19726.260704041, 000928, 5.2152414, 0.078954235, -12.103624, 0.75012994, -0.079639725, 0.6530748, 0.066752
19726.277371958, 000929, 5.2353306, 0.07775527, -12.108747, 0.7492983, -0.078841954, 0.65422463, 0.065773875
19726.294039833, 000930, 5.255453, 0.07669754, -12.113909, 0.7485418, -0.07729458, 0.65535086, 0.06500705
19726.310707625, 000931, 5.2755194, 0.07630363, -12.121021, 0.7476348, -0.07461333, 0.65671283, 0.06483196
19726.327375458, 000932, 5.296023, 0.075841784, -12.127078, 0.7462448, -0.07215799, 0.6584564, 0.06593155
19726.344043333, 000933, 5.31686, 0.075822234, -12.132843, 0.74411136, -0.06986972, 0.6610287, 0.066764034
19726.360711125, 000934, 5.337869, 0.07648081, -12.138466, 0.7416881, -0.06813322, 0.6639211, 0.066824
19726.377379125, 000935, 5.3602304, 0.077822566, -12.145275, 0.7393377, -0.067477904, 0.6665767, 0.067095995
19726.394046875, 000936, 5.3816586, 0.079603024, -12.151117, 0.7371486, -0.06788404, 0.66891706, 0.067480154
19726.41071475, 000937, 5.402644, 0.08179092, -12.156459, 0.7353697, -0.06933544, 0.6707239, 0.06747857
19726.427382541, 000938, 5.4233494, 0.084437005, -12.161572, 0.73427004, -0.0722287, 0.67167324, 0.066973865
19726.444050416, 000939, 5.443896, 0.08736593, -12.166656, 0.7335356, -0.076080814, 0.672097, 0.06650395
19726.460718333, 000940, 5.464353, 0.09027211, -12.171767, 0.7326033, -0.07976268, 0.67267203, 0.06665234
19726.477386166, 000941, 5.4846935, 0.09302928, -12.176891, 0.7312533, -0.08273209, 0.673715, 0.06731972
19726.494054, 000942, 5.504801, 0.09565949, -12.181982, 0.729805, -0.08503224, 0.67492193, 0.0680768
19726.510721875, 000943, 5.527359, 0.09851189, -12.18873, 0.7287439, -0.086872414, 0.67573166, 0.06908051
19726.527389583, 000944, 5.54784, 0.10081241, -12.194204, 0.7281868, -0.08825075, 0.67602986, 0.07027997
19726.544057458, 000945, 5.567601, 0.1027287, -12.199176, 0.7280172, -0.089306206, 0.67593753, 0.071580455
19726.560725333, 000946, 5.58719, 0.10438261, -12.203933, 0.7279293, -0.09034219, 0.6757808, 0.07264726
19726.57739325, 000947, 5.6068363, 0.10581774, -12.208585, 0.7276844, -0.09153655, 0.6758065, 0.073362574
19726.594061041, 000948, 5.6274076, 0.10622104, -12.213928, 0.7270687, -0.09242594, 0.67632425, 0.073579594
19726.610728833, 000949, 5.6478286, 0.10650867, -12.21891, 0.72595894, -0.09278157, 0.6774899, 0.0733666
19726.627396708, 000950, 5.6679444, 0.10681392, -12.2233925, 0.7245126, -0.09264936, 0.67913777, 0.072591245
19726.644064666, 000951, 5.6879487, 0.1069232, -12.227588, 0.72306824, -0.09237826, 0.68083674, 0.071413144
19726.660732416, 000952, 5.7078805, 0.10679893, -12.231577, 0.7221362, -0.09261079, 0.6819326, 0.070073724
19726.677400333, 000953, 5.727793, 0.10646904, -12.235422, 0.72198373, -0.09390647, 0.6820509, 0.06875794
19726.694068166, 000954, 5.747764, 0.10587487, -12.239184, 0.72238815, -0.09571879, 0.68149894, 0.06747147
19726.710735916, 000955, 5.7701745, 0.10374233, -12.243, 0.72279906, -0.0974344, 0.6809069, 0.06658569
19726.727403875, 000956, 5.791426, 0.10204171, -12.246799, 0.7225736, -0.09849467, 0.68103844, 0.06612788
19726.744071625, 000957, 5.8125005, 0.10034679, -12.250627, 0.7216362, -0.098733835, 0.6820134, 0.06595926
19726.760739541, 000958, 5.8335323, 0.09863234, -12.254416, 0.7204646, -0.09820561, 0.6833526, 0.06569377
19726.777407416, 000959, 5.855436, 0.09627733, -12.25707, 0.71986973, -0.097251594, 0.6841812, 0.06500548
19726.79407525, 000960, 5.8763785, 0.094476245, -12.260196, 0.7204297, -0.096185565, 0.68384904, 0.06387214
19726.810743, 000961, 5.8969345, 0.09292715, -12.263391, 0.7220207, -0.09516085, 0.68244904, 0.06240017
19726.827410791, 000962, 5.9174566, 0.09147623, -12.266588, 0.7240051, -0.09406557, 0.68063146, 0.06090192
19726.84407875, 000963, 5.9381547, 0.0900373, -12.269779, 0.72579116, -0.092710204, 0.67903537, 0.059521623
19726.860746541, 000964, 5.9591317, 0.08860655, -12.272947, 0.7270385, -0.09117887, 0.6780232, 0.05818773
19726.877414333, 000965, 5.9801545, 0.08839777, -12.276386, 0.7275347, -0.08969449, 0.6777989, 0.056892134
19726.894082208, 000966, 6.0015197, 0.087489866, -12.27955, 0.72752464, -0.0883199, 0.6781179, 0.055349857
19726.910750208, 000967, 6.0228877, 0.086473286, -12.282547, 0.7277393, -0.087053455, 0.67818797, 0.05364933
19726.927418, 000968, 6.0440664, 0.08555992, -12.285429, 0.7289535, -0.08596585, 0.67714036, 0.05213024
19726.944085833, 000969, 6.065126, 0.0848266, -12.288288, 0.7310888, -0.08512484, 0.6750082, 0.051252183
19726.960753708, 000970, 6.0862827, 0.08430777, -12.291185, 0.7334416, -0.084410794, 0.67254204, 0.051238697
19726.977421583, 000971, 6.1095343, 0.08335634, -12.29426, 0.7349843, -0.08417437, 0.6708054, 0.052278306
19726.994089333, 000972, 6.1320214, 0.083376125, -12.297337, 0.73479724, -0.08468867, 0.670826, 0.05378956
19727.010757166, 000973, 6.1542497, 0.08407811, -12.300271, 0.7330926, -0.08538629, 0.6725446, 0.054481335
19727.027425041, 000974, 6.175993, 0.085288994, -12.302977, 0.73134726, -0.085966565, 0.6743885, 0.054229833
19727.044092916, 000975, 6.1970735, 0.08680248, -12.305583, 0.73084044, -0.08598717, 0.6749901, 0.05354109
19727.060760708, 000976, 6.21764, 0.08845609, -12.308238, 0.73175085, -0.08654885, 0.6738823, 0.054152016
19727.077428541, 000977, 6.239832, 0.0895884, -12.310643, 0.73315, -0.08806319, 0.672032, 0.055756696
19727.094096333, 000978, 6.2607527, 0.09152061, -12.31357, 0.7338914, -0.09026539, 0.6707776, 0.057557307
19727.110764333, 000979, 6.2812343, 0.0938869, -12.3168, 0.7336557, -0.092665724, 0.67056096, 0.059248433
19727.127432083, 000980, 6.3013654, 0.09644866, -12.320248, 0.73283905, -0.09461156, 0.67103785, 0.060858883
19727.144099916, 000981, 6.321029, 0.099024974, -12.323841, 0.7321966, -0.09576698, 0.6714199, 0.062546305
19727.160767833, 000982, 6.3401613, 0.10153955, -12.327501, 0.73242205, -0.09647107, 0.67090696, 0.06430439
19727.177435625, 000983, 6.3588495, 0.103965, -12.331203, 0.7336553, -0.097102776, 0.66932684, 0.065744705
19727.1941035, 000984, 6.377315, 0.10622539, -12.33499, 0.73549306, -0.0979574, 0.66707325, 0.06683939
19727.210771208, 000985, 6.3955293, 0.10676754, -12.338081, 0.7371854, -0.09870654, 0.66504604, 0.06729388
19727.227439125, 000986, 6.4140015, 0.10787036, -12.341806, 0.738271, -0.09879626, 0.66382486, 0.06731813
19727.244107, 000987, 6.432621, 0.10874612, -12.34579, 0.7387584, -0.09790771, 0.66342884, 0.06717285
19727.260774791, 000988, 6.4513264, 0.10911428, -12.349902, 0.7387788, -0.09616661, 0.6636538, 0.06724133
19727.277442625, 000989, 6.4720373, 0.10801586, -12.354401, 0.7386838, -0.094105475, 0.66404366, 0.06735147
19727.2941105, 000990, 6.4913654, 0.10713087, -12.358658, 0.7388465, -0.092562005, 0.6640501, 0.06764335
19727.310778375, 000991, 6.510207, 0.10609392, -12.362804, 0.73921204, -0.09145568, 0.6637928, 0.06767903
19727.32744625, 000992, 6.5288744, 0.10479489, -12.366893, 0.73953116, -0.09026136, 0.66364664, 0.067228526
19727.344114, 000993, 6.547523, 0.10320358, -12.370998, 0.7396328, -0.08874673, 0.6638048, 0.06656222
19727.360781916, 000994, 6.566238, 0.101367526, -12.375196, 0.7395244, -0.086998776, 0.6642138, 0.06599112
19727.377449708, 000995, 6.5862327, 0.09991038, -12.378915, 0.7392702, -0.085149646, 0.66480523, 0.0652915
19727.394117583, 000996, 6.605565, 0.0980127, -12.383095, 0.73884183, -0.0833704, 0.6655734, 0.064606264
19727.410785333, 000997, 6.6247783, 0.09600305, -12.387467, 0.73820704, -0.08183221, 0.6665461, 0.06379713
19727.427453166, 000998, 6.6439924, 0.094052106, -12.391934, 0.73744434, -0.08057587, 0.66763836, 0.06278785
19727.444121125, 000999, 6.6631904, 0.09221999, -12.396465, 0.7367557, -0.07953659, 0.66862255, 0.061714668
19727.460788958, 001000, 6.682374, 0.0905221, -12.401056, 0.7360892, -0.07857152, 0.66956943, 0.060628053
19727.477456791, 001001, 6.701571, 0.08898876, -12.405715, 0.7352726, -0.0775608, 0.670687, 0.059475806
